_id,_name,_detailText,_trigger,_triggerValue,_probability,_effectiveMilliSecs,_subTarget,_targetGroupId,_targetSchoolGrade,_effectType,_effectiveValues,_masterReleaseLabelId
60070001,Mechanic,Every {0} seconds，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,4,"11000,10800,10800,10600,10600","36000,36000,36000,36000,36000","2500,2500,2500,3000,3000",0,0,0,4,"223,225,227,229,231",223121403
60080001,Zoologist,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"32,31,31,31,30","41000,41000,41000,41000,41000","2500,2500,2500,3000,3000",0,0,0,4,"145,147,149,151,153",223121403
60090001,Descendant 的 Demon King,每達成 {0} PERFECT 你獲得，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,3,"27,26,26,26,25","43000,43000,43000,43000,43000","2500,2500,2500,3000,3000",0,0,0,4,"121,123,125,127,129",223121403
20010018,演唱會ly Town!,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"24,23,23,23,22","49000,49000,49000,49000,49000","2500,2500,2500,3000,3000",0,0,0,4,"91,93,95,97,99",223120806
20010019,New Year's Day Sunrise Over Ocean,每達成 {0} PERFECT 你獲得，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,3,"24,23,23,23,22,22,22,21,21","37000,37000,37000,37000,37000,37000,37000,37000,37000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"125,127,129,131,133,135,137,139,141",223123106
30010015,Onto New Stage,Every {0} seconds，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,4,"14000,13800,13800,13600,13600","53000,53000,53000,53000,53000","2500,2500,2500,3000,3000",0,0,0,4,"193,195,197,199,201",223120906
30010017,Open Wide!,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"21,20,20,20,19,19,19,18,18","38000,38000,38000,38000,38000,38000,38000,38000,38000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"103,105,107,109,111,113,115,117,119",224013106
30010018,Trying Out Flower Arranging!,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"22,21,21,21,20,20,20,19,19","17000,17000,17000,17000,17000,17000,17000,17000,17000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"316,318,320,322,324,326,328,330,332",224030108
30010019,Won't 曜 Stay With Me?,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"31,30,30,30,29,29,29,28,28","41000,41000,41000,41000,41000,41000,41000,41000,41000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"140,142,144,146,148,150,152,154,156",224020903
40010015,Hunch 的 Encounter,每達成 {0} PERFECT 你獲得，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,3,"29,28,28,28,27","47000,47000,47000,47000,47000","2500,2500,2500,3000,3000",0,0,0,4,"119,121,123,125,127",223121003
40010016,Sorry To Keep 曜 Waiting,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"16,15,15,15,14","22000,22000,22000,22000,22000","2500,2500,2500,3000,3000",0,0,0,4,"121,123,125,127,129",224020102
