_id,_textJa,_textEn,_masterReleaseLabelId
EventTop_Multi_RoomCreateDialog_Start,Begin Matching,開始 matching,223061303
EventTop_Multi_RoomSearchDialog_Info,Enter Room ID.,Enter 你的room ID,223061303
EventTop_Multi_RoomSearch_NotFindRoom,room ID is either incorrect 或 room is full.,room is incorrect 或 room is full,223061303
EventTop_Multi_PenaltyInfo,"Due至multiple disconnections 或 repeated irregular conduct,<br>you have been temporarily restricted來自participating於演唱會為this event.",Because connection cuts 或 misconduct were continuously detected<br>We will temporarily limit live play於this event,223061303
EventTop_Multi_RemainPenalty,Until restriction lifted,Until restriction is canceled,223061303
EventTop_Multi_Confirmation,確認,confirmation,223061303
EventTop_Multi_NotEnoughPower,Stats have not exceeded 數量 needed為backup.,status does not exceed required value,223061303
EventLive__Multi_PointPenalty,Event pts halved.,Acquisition event PT halved,223061303
EventLive__Multi_NotSelectedLevel,There is no 難度 等級 選擇ed.,難度 等級 is not 選擇ed,223061303
EventLive__Multi_Matching,Matching..。({0}/{1}),Matching ({0}/{1}),223061303
EventLive__Multi_JoiningRoom,Joining room...,Participating於room,223061303
EventLive__Multi_FailedToJoinRoom,Failed至join room.,I failed至participate於room.,223061303
EventLive__Multi_NotFoundRoom,room ID is either incorrect 或 room is full.,room is incorrect 或 room is full,223061303
EventLive__Multi_CreatingRoom,Creating room...,Under room,223061303
EventLive__Multi_FailedToCreateRoom,Failed至create room。Please wait與try 再次 later.,I failed至create room。Please open it為while與try it 再次,223061303
EventLive__Multi_NotFoundHelperRoom,There are no rooms至join as backup.,There was no room至participate於Otasuke,223061303
EventLive__Multi_ConnectingToMatchingServer,Connecting至match server...,Matching server connection,223061303
EventResult_Multi_Helper,返回up,help,223061303
EventResult_Multi_Disconnected,Disconnected.,Communication has been disconnected,223061303
EventResult_Multi_ConfirmingResult,Pending...,演唱會 results are being confirmed,223061303
EventResult_Multi_LeaveRoom,Left room.,Leave。..,223061303
EventResult_Multi_Retry,Play Again,Play 再次,223061303
EventMusicSelect_HighScore,Event<br>High 分數,Event<br>High 分數,1
EventMusicSelect_ScoreRanking,分數 排行榜,分數 排行榜,1
EventMusicSelect_StaminaUseDialogTitle,Using Miracle Stars,Miracle star use confirmation,1
EventMusicSelect_StaminaUseDialogMessage,使用 {0} Miracle Star(s)與begin 演唱會?<br>*LP will not be consumed,Do you start live 使用 Miracle Star x {0}？<br>* LP does not consume,1
EventMusicSelect_StaminaUseDialogHasStamina,{0} Miracle Stars,Miracle Star {0},1
EventMusicSelect_StaminaConfirmCheck,Don't ask 再次 about 使用 Miracle Stars until event ends.,Do not confirm use的miracle stars until end的this event,1
EventStory_NextEventPoint,Event pts,Event PT,1
EventStory_NextEventHomework,Total goals completed,Cumulative issues achievement,1
EventStory_ReleaseInfoEventPoint,Collect event pts來自演唱會!,Let's collect event PT live!,1
EventStory_ReleaseInfoEventHomework,Participate於event與clear event goals!,Let's play event透過playing event!,1
EventStory_EndReleaseStory,event is over.<br>This scenario is planned至be unlocked on {0}.,event has ended<br>This scenario will be released至{0},1
EventRanking_TabScoreRanking,歌曲 分數 排行榜,歌曲 分數 排行榜,1
EventRanking_TabGroupScoreRanking,分數 排行榜透過group,Competition 分數 排行榜,1
EventRanking_TabPointRanking,Event pt 排行榜,Event PT 排行榜,1
EventRanking_TabEmotionalRanking,Top 100,排行榜 TOP100,1
EventRanking_TotalScore,Total 分數,Total 分數,1
EventRanking_ScoreRanking,Total 分數 排行榜,Total 分數 排行榜,1
EventRanking_ChangeButton,Switch,switching,1
EventRanking_InfoMessage,Play results up至{0} are reflected.,result的playing透過{0} is reflected,1
EventRanking_TopRanking,Top Ranked,Top player,1
EventRanking_YourRanking,曜,you,1
EventRanking_ScoreRankingTitle,歌曲 分數,Music 分數,1
EventRanking_PointRankingTitle,Total event pts,Cumulative event PT,1
EventRanking_EmotionalRankingBandSelectTitle,選擇 Group,Group 選擇ion,1
EventRanking_EmotionalRankingMemberSelectTitle,選擇 成員,成員 選擇ion,1
EventRanking_LookEmotionalRankingOtherBands,View other groups,See other groups,1
EventRanking_LookEmotionalRankingOtherMembers,View other 成員,See other 成員,1
EventReward_TotalEventPointReward,Total event pt 獎勵s,Cumulative event PT 獎勵,1
EventReward_ScoreRankingReward,Overall 分數 排行榜,Overall 分數 排行榜,1
EventReward_GroupScoreRankingReward,分數 排行榜透過group,Competition 分數 排行榜,1
EventReward_MusicScoreRankingReward,Event 歌曲 分數 排行榜,Event 歌曲 分數<br>排行榜,1
EventReward_EventPointRankingReward,Event pt<br>排行榜,Event PT<br>排行榜,1
EventReward_EmotionalRankingReward,Best Girl<br>排行榜,Ichi<br>排行榜,1
EventReward_TotalEventPoint,Total event pts,Cumulative event PT,1
EventReward_YourRank,Your Rank,Your Rank,1
EventReward_RankingButton,Check 排行榜,See 排行榜,1
EventReward_EmotionalRankingJoinText,{0} participating,{0} participation,1
EventReward_RankingFromTo,Rank {0} - {1},{0}至{1} Rank,1
EventReward_RankingFromToEnd,Rank {0}與lower,{0} position ~,1
EventReward_RankingInfoMessage,Rank 獎勵s will be sent after event ends.,排行榜 獎勵 will be given after event,1
EventReward_BingoReward,BINGO,Bingo,1
EventReward_BingoSheetLineReward,[Sheet {0}] 獎勵為completing {1} line(s),[Seat {0}] {1} line achievement 獎勵,1
EventReward_BingoSheetCompleteReward,[Sheet {0}] Completion 獎勵s,[Seat {0}] Complete 獎勵,1
EventReward_BingoAllSheetCompleteReward,獎勵為completing all sheets,All seat complete remuneration,1
EventReward_RankingRewardDialogTitle,獎勵 List,獎勵 清單,1
EventReward_EventPointInfo,*Event pts have maximum upper limit.<br>* new maximum limit may be introduced along與more 獎勵s.,* There is upper limit on cumulative event PT<br>* upper limit may be added與獎勵.,1
EventResult_BaseEventPoint,Basic event pt,Basic event PT,1
EventResult_ScoreBonus,分數 bonus,分數 bonus,1
EventResult_EventBonus,Event bonus,Event bonus,1
EventResult_ClearBonus,完成 bonus,完成 bonus,1
EventResult_GetEventPoint,Event pts 獲得,Acquisition event PT,1
EventResult_GetStamina,Event 道具(s) 獲得,Acquisition event 道具,1
EventResult_GetBadge,(Dummy) 獲得,Acquisition (dummy),1
EventResult_GetMedal,愛心寶石 獲得,Acquisition Loveka,1
EventResult_TotalEventPoint,Total event pts,Cumulative event PT,1
EventResult_TotalStamina,Total event 道具,Cumulative event 道具,1
EventResult_TotalBadge,Total (dummy),Cumulative (dummy),1
EventResult_TotalMedal,Total 愛心寶石,Cumulative Loveka,1
EventResult_NextStory,下一步 劇情,下一步 劇情,1
EventResult_NextReward,下一步 獎勵,下一步 獎勵,1
EventResult_CompleteReward,曜 have 獲得 all 獎勵s.,I got all 獎勵s,1
EventResult_EventStaminaBoostValue,{0}x,{0} double,1
EventResult_MemberBonus,成員 eligible為event,Event target 成員,1
EventResult_MemberBonusInfoMessage,Note about 成員 bonuses,Caution words 成員 bonus,1
EventResult_StaminaInfoMessage,Note about Candies,Caution statement candy,1
EventResult_NextPoint,下一步:,After,1
EventResult_RewardDialogTitleClearCell,BINGO Square 獎勵,BINGO Mask 完成 獎勵,1
EventResult_RewardDialogTitleBingo,BINGO 獎勵,Bingo 獎勵,1
EventResult_RewardDialogSheetClear,Sheet 完成 獎勵,Seat clear 獎勵,1
EventResult_RewardDialogAllSheetComplete,Full Completion 獎勵,Complete 獎勵,1
EventResult_RewardDialogInfoClearCell,獎勵為clearing BINGO square.,Bingo mass clear 獎勵,1
EventResult_RewardDialogInfoBingo,BINGO 獎勵.,Bingo's 獎勵,1
EventResult_RewardDialogInfoSheetClear,BINGO sheet clear 獎勵.,It is 獎勵為clearing seat,1
EventResult_RewardDialogInfoAllSheetComplete,full completion 獎勵.,Complete 獎勵,1
EventResult_BaseTicket,No。的 招募券,Number的solicitation tickets,1
EventResult_GetTicket,招募券 獲得,Acquisition與solicitation ticket,1
EventResult_TotalTicket,Total 招募券,Cumulative solicitation ticket,1
EventResult_ClearHomweork,No。的 goals completed this time,Number的issues achievement this time,1
EventResult_TotalHomework,Total goals completed,Cumulative issues achievement,1
EventResult_NextHomeworkPoint,Goal completion,Achieving issues,1
EventResult_ReStartConfirmTitle,Play Again,Play 再次,1
EventResult_ReStartConfirmSpiritMessage,使用 {0} Miracle Stars<br>與 play 演唱會 再次?,Spend Miracle Star {0}與play live 再次?,1
EventResult_ReStartConfirmSpiritAutoMessage,使用 {0} Miracle Stars與{1} Auto 票券<br>與 play 演唱會 再次?,Spend Miracle Star {0}與auto ticket {1}<br>Do you want至play live 再次?,1
EventResult_ReStartConfirmAutoMessage,使用 {0} Auto 票券<br>與 play 演唱會 再次?,Spend auto ticket {0}與play live 再次?,1
EventBingoSheet_Title,BINGO sheet ({0}/{1}),Bingo sheet ({0}/{1}),1
EventBingoSheet_TotalOpend,No。completed,Number的achievements,1
EventBingoSheet_TotalOpendValue,<color=#d73c55>{0}</color>/{1},<color =#d73C55> {0} </color>/{1},1
EventBingoSheet_TotalSheet,Sheet,Seat,1
EventBingoSheet_TotalSheetValue,<color=#d73c55>{0}</color>/{1},<color =#d73C55> {0} </color>/{1},1
EventBingoSheet_TotalSheetValueCurrent,<color=#d73c55>{0}</color>/{1},<color =#d73C55> {0} </color>/{1},1
EventBingoSheet_BingoClearScore,完成 {1}x與分數的<color=#d73c55>{0}</color> 或 higher.,分數 <color =#d73C55> {0} </color> 完成 {1} times,1
EventBingoSheet_BingoClearLife,完成 {1}x與<color=#d73c55>{0}</color> 或 more HP.,Power <color =#d73c55> {0} </color> 完成 {1} times,1
EventBingoSheet_BingoClearJudge,完成 {1}x與<color=#d73c55>{0}</color> 或 less GREATs.,GREAT below <color =#d73c55> {0} </color> clear {1} times,1
EventBingoSheet_BingoClearCombo,完成 {1}x與MAX combo over <color=#d73c55>{0}</color>.,MAX combo <color =#d73C55> {0} </color> 完成 {1} times,1
EventBingoSheet_BingoClearFullCombo,完成 {0}x與full combo.,完成 {0} times與full combo,1
EventBingoSheet_BingoClearMultiScoreRank,完成 multiplayer 演唱會 {1}x與Rank的<color=#d73c55>{0}</color> 或 higher.,<COLOR =#d73C55> {0} </color> 完成 live與everyone.,1
EventBingoSheet_BingoClearDeckCharacter,完成 {1}x與<color=#d73c55>{0}</color>於你的unit.,Organize <color =#d73C55> {0} </color>與clear {1} times,1
EventBingoSheet_BingoClearDeckType,完成 {2}x與{1} 或 more 成員與<color=#d73c55>{0}</color> attribute於你的unit.,<COLOR =#d73C55> {0} </color> 完成 {1} people 或 more與clear {2} times.,1
EventBingoSheet_BingoClearMusicName,歌曲 稱號: {0},歌曲 name: {0},1
EventBingoSheet_BingoClearEventMusicName,歌曲 稱號: 排行榜 演唱會 {0},Music name: 排行榜 演唱會 {0},1
EventBingoSheet_BingoClearMusicLevel,等級: {0},等級: {0},1
EventBingoSheet_BingoClearMusicNameValue,{0},{0},1
EventBingoSheet_BingoClearMusicLevelValue,{0} 或 higher,{0} 或 higher,1
EventBingoSheet_BingoRewardButton,獎勵,獎勵,1
EventBingoSheet_BingoRewardDialogTitle,獎勵 List,獎勵 清單,1
EventBingoSheet_BingoSheetCompleteRewardNumber,No。{0},{0},1
EventMemberBonus_TipsTitle,About Event Bonuses,About event bonus,1
BirthdayScene_PlayButtonNameText,Watch Celebration,Watch celebration,1
BirthdayScene_AreaButtonNameText,生日 Venue,生日 venue,1
EventHomework_HomeworkConfirmButton,Check Goals,Issues confirmation,1
EventHomework_MissionNormalText,普通 mission,普通 mission,1
EventHomework_MissionRareText,Rare mission,Rare mission,1
EventHomework_MissionSuperRareText,Extra rare mission,Super rare mission,1
EventHomework_LotteryDialogTitle,Co-Op 任務 Lottery,Cooperation mission lottery,1
EventHomework_LotteryDialogRareMissionText,Example的rare missions,Rare mission example,1
EventHomework_LotteryDialogRareMissionInfoText,*There are 3 稀有度為co-op missions: 普通，rare，與 extra rare.<br>higher 稀有度， better 獎勵s,* cooperative mission has three 稀有度: 普通，rare，與 super rare.,1
EventHomework_LotteryDialogLotteryButtonText,Try Your Luck,Lottery,1
EventHomework_MissionChangeDialogTitle,Change Co-Op 任務,Cooperation mission change,1
EventHomework_MissionChangeDialogChangeMessage,Would you like至change current co-op mission?<br>*Once changed，you will not be able至change co-op mission 再次 until you've played至少1位 演唱會.,Do you change 你的current cooperation mission？<BR> * If you change it，you will not be able至change current cooperation mission until you play lipe.,1
EventHomework_MissionChangeDialogUnChangeMessage,Take on current co-op mission!<br>*Once you've played 演唱會，you will be able至change 你的current co-op mission,Let's challenge current cooperation mission！<BR> * After live play，you will be able至change current cooperative mission.,1
EventHomework_GetMissionDialogTitle,Co-Op 任務 Obtained,Acquisition的cooperation mission,1
EventHomework_GetMissionDialogMessage,*Set as current co-op mission.,* Set as current cooperative mission,1
EventHomework_MissionDetailDialogTitle,Co-Op 任務,Cooperation mission,1
EventHomeworkBoxGacha_Title,(Dummy),(dummy),1
EventHomeworkBoxGacha_NowBox,(Dummy) Box no。{0},(Dummy) {0} Box,1
EventHomeworkBoxGacha_Remaining,{0}/{1} remaining,Rumpy {0}/{1},1
EventHomeworkBoxGacha_NextBoxButton,下一步 Lucky Draw,To next lottery,1
EventHomeworkBoxGacha_PlayBoxGacha,Draw {0}x,{0} Turn,1
EventHomeworkBoxGacha_UsedTicket,x{0},X {0},1
EventHomeworkBoxGacha_HasTicket,票券 owned,Holding ticket,1
EventHomeworkBoxGacha_BoxInfoButton,Contents的(dummy),(Dummy) 內容,1
EventHomeworkBoxGachaInfo_Title,Contents的(dummy) (Box no。{0}),(Dummy) 內容 ({0} box),1
EventHomeworkBoxGachaInfo_Page,{0}/{1},{0}/{1},1
EventHomeworkBoxGachaResult_Title,道具 Obtained!,Get 道具!,1
EventHomeworkBoxGachaResult_Message,*Can be claimed來自禮物箱.,* 曜 can 獲得 it來自present,1
EventHomeworkRoomSelect_RoomTitleEvent,演唱會 {0},{0} 演唱會,1
EventHomeworkRoomSelect_RoomTitleEveryone,Event (dummy),Event (dummy),1
EventHomeworkRoomSelect_RankingTarget,Applicable high 分數 Ranks,High 分數 排行榜 target,1
EventHomeworkRoomSelect_RankingExcluded,Non-applicable high 分數 Ranks,Not eligible為high 分數 排行榜,1
EventHomeworkRoomSelect_RankingExcludedInfo,Explanation為non applicable Ranks,Explanation not eligible為排行榜,1
EventHomeworkRoomSelect_EventHighScore,Event high 分數,Event high 分數,1
EventHomeworkRoomSelect_EventGroupRanking,High 分數 排行榜透過group,Concentration high 分數 排行榜,1
EventHomeworkMatching_HomeworkMusicLevel,歌曲 難度,Music 難度,1
EventHomeworkMatching_MusicLevel,{0} 或 higher,{0} 或 higher,1
EventHomeworkMatching_HomeworkInfo,Goal details,Assignment content,1
EventHomeworkMatching_Reward,獎勵,獎勵,1
EventHomeworkLiveResult_HomeworkResult,Goal results,Assignment result,1
EventHomeworkLiveResult_HomeworkResultReward,獎勵 獲得,Acquisition 獎勵,1
EventHomeworkLiveResult_RewardBonus,{0}x 獎勵s!,獎勵 {0} doubles!,1
EventHomeworkLiveResult_RewardBonusValue,x{0},X {0},1
EventHomeworkLiveResult_MyClear,Completed yourself,Achieve yourself,1
EventHomeworkLiveResult_OtherClear,Completed透過others,Others achieve,1
EventHomeworkLiveResult_NoClear,Not completed,Not Achieved,1
EventHomeworkLiveResultNewHomework_Title,New Goal Alert!,New assignment!,1
EventHomeworkLiveResult_MusicLevel,歌曲 難度: {0},Music 難度: {0},1
EventHomeworkLiveResult_Homework,Goal: {0},Assignment: {0},1
EventHomeworkLiveResult_Reward,獎勵 道具,獎勵 道具,1
EventBonus_PointUpBonus,Point up bonus,Point -up bonus,1
EventBonus_TotalPowerBonus,Group up bonus,Overall power up bonus,1
EventBonus_PickUpMemberBonus,Spotlight 成員 details,Pickup staff bonus,1
EventBonus_PointUpTotal,Point up 總計,Total values ​​的 point -ups,1
EventBonus_PowerUpTotal,Group power up 總計,Total value的overall power,1
EventBonus_PowerUpAddValue,(Group power +{0}),(Overall strength +{0}),1
EventBonus_BonusPercentUp,{0}% up,{0}%Up,1
EventBonus_PowerUpTotalValue,+{0} up,+ {0} Up,1
EventBonus_BonusCaution,"- group power bonus remains inactive 期間 演唱會.<br>- When multiple bonuses can be applied至成員，only bonus與largest effect is applied.<br>- When multiple 成員於unit have ""成員+"" bonus，both bonus的成員與largest effect on group power與bonus的成員與largest effect on event points can each be activated.<br><color=#C12424>*</color>For group power ""成員+"" bonuses，only bonus的single 成員與highest effect value 當 ""成員+"" bonus is multiplied透過group power will be activated.<br><color=#C12424>*</color>For event point ""成員+"" bonuses，only single 成員與highest effect value on event points will be activated.<br><color=#C12424>*</color>It is possible至activate both group power與event point ""成員+"" bonuses if they are on different 成員.<br><color=#C12424>*</color>If 成員's ""成員+"" bonus was not able至activate，it is possible為that 成員至use other bonuses she may have。<br>- ""成員 Bonus""與""成員 Bonus+"" can be activated simultaneously.",・ In live， overall power up bonus does not activate.<br>・ Multiple bonus 成員 are activated only one bonus與highest effect value.<br>・ If there are multiple 成員 who have “成員+” bonus於unit，it is possible為one 成員 who is most effective為comprehensive power與event points至activate bonus.<br><COLOR =#c12424> * </color> '成員+' bonus的overall force is only one 成員 who has highest value 當 multiplied透過comprehensive power的成員與effect value的'成員+' bonus。Activate.<br><COLOR =#c12424> * </color> '成員+' bonus的event point activates only one 成員 who has highest effect的event points.<br><COLOR =#c12424> * </color> Overall power與event point '成員 bonus +' may be activated透過different 成員.<br><COLOR =#c12424> * </color> '成員+' Bonus，but not activated 成員 can activate another bonus.<br>・ 'Service bonus'與'成員 bonus+' can be activated at same time.,1
