_id,_name,_shortName,_kana,_artist,_detailInfo,_dictionaryReference,_dictionaryComment,_bandCategory,_masterGroupId,_jacketImageName,_masterBgmId,_previewMasterBgmId,_locked,_obtainType,_isAcLevelMusic,_releaseDateTime,_masterReleaseLabelId
3108,帶著笑容演唱！（虹咲學園偶像同好會版）,帶著笑容演唱！（虹咲學園偶像同好會版）,ライフウイスアスマイルイ,虹ヶ咲学園學園偶像同好会,作詞：畑 亞貴<br>作曲：Ryota Saito、Diz<br>編曲：EFFY(FirstCall),,LoveLive! Series Presents COUNTDOWN LoveLive! 2021→2022の主題曲として作られた本樂曲の虹ヶ咲學園偶像同好會バージョン。學園偶像としての輝きが壮大なメロディや歌曲詞から強く傳わってくる。,3,300,jacket_9001,31003108,32003108,0,0,0,2021/11/03,1
3109,藍!,藍!,フルー,A・ZU・NA,作詞・作曲・編曲: 米澤森人・藤原彩豊,,イントロからふんだんに使われているストリングスのメロディからはどこまでも廣がるような海を彷彿とさせる。A・ZU・NAの3人の優しい歌曲聲からは大冒險に出發したくなるような活力を受け取ることができる。,3,302,jacket_3109,31003109,32003109,0,0,0,2022/11/02,1
3110,在光中舞動,在光中舞動,タンシンクインサライト,A・ZU・NA,作詞・作曲・編曲：田中マッシュ,,ハイテンポなスウィングからなる本樂曲は、一度聴いたら今すぐにも踊りたくなるような中毒感がある。ふと目を瞑ると、きらびやかなスポットライトに照らされた「二人」の情景が浮かんでくるようだ。,3,302,jacket_3109,31003110,32003110,0,0,0,2022/11/02,1
3111,影子效應,影子效應,シャトウエフェクト,DiverDiva,作詞・作曲・編曲：Dummy Dog,,もはや定番となってきた愛のラップ、それに呼應するような果林の透き通るような歌曲聲が印象に殘るダンスチューン。90年代のテクノを感じさせつつも新しい音樂ジャンルを感じる特徴的なEDMが多くの人を虜にする。,3,301,jacket_3111,31003111,32003111,0,0,0,2022/10/05,1
3112,親吻太陽,親吻太陽,キスササン,DiverDiva,作詞：ERECA<br>作曲・編曲：Em.me,,大きなフェスの終盤に聞きたくなるようなエモーショナル感あふれるメロディが特徴的な本樂曲。明日への活力を感じさせるような積極向前な歌曲詞からは、夕日の中笑顏で歌曲うDiverDivaの二人が浮かんでくる。,3,301,jacket_3111,31003112,32003112,0,0,0,2022/10/05,1
3113,轟隆轟隆,轟隆轟隆,フルームフルーム,R3BIRTH,作詞：ERECA 　曲：Carlos K.<br>編曲：Geek Boy Al Swettenham,,R3BIRTH待望の2nd單曲の表題曲となる本樂曲は、グローバルさを感じさせつつ一度聞いた人の心を一瞬で奪い去るようなheavyさあふれるEDM。栞子、ミア、ランジュの3人の未知なる組み合わせからは無限の可能性を感じることができる。,3,304,jacket_3113,31003113,32003113,0,0,0,2022/09/28,1
3114,泡沫滿溢！,泡沫滿溢！,ハフルオーハー,R3BIRTH,作詞：ERECA<br>作曲：ERECA、JOE<br>編曲：JOE,,最近の流行りであるk-popさを取り入れつつR3BIRTHならではの多言語を用いたグローバルさは健在。R3BIRTH樂曲では珍しいかわいさも感じることができる戀愛ソングであり、新しい可能性が垣間見える。,3,304,jacket_3113,31003114,32003114,0,0,0,2022/09/28,1
3115,心動奔跑者（全明星故事第17章原聲版）,心動奔跑者（全明星故事第17章原聲版）,トキメキランナアスイ,虹ヶ咲学園學園偶像同好会,作詞：畑 亞貴<br>作曲・編曲：矢鴇つかさ(Arte Refact),スクスタ劇情17章插入曲,スクスタ劇情17章插入曲。スクスタ17章にて「大切なのはやりたいかどうか」と步夢に言われた栞子がステージに立ちたいと發言し、10人で披露した際の曲。イントロのピアノや步夢と栞子の雙人姿勢パート等、この曲ならではの構成になっている。,3,300,jacket_3003,31003115,32003115,0,0,0,2020/09/02,1
3116,奇蹟請鎖定！（第2版）,奇蹟請鎖定！（第2版）,ミラクルステイチユウンイ,虹ヶ咲学園學園偶像同好会,"作詞：NOVECHIKA<br>作曲：NOVECHIKA , 吉村隆行<br>編曲：遠藤ナオキ",,「LoveLive!系列のオールナイトニッポンGOLD」タイアップ企画スプリット單曲。ラジオタイアップにふさわしく賑やかで樂しい雰囲氣が印象的なアッパーチューン。曲間には實際にラジオのコーナーのような12人の掛け合いがあり、4th演唱會では関西弁Ver.も披露された。,3,300,jacket_3079,31003116,32003116,0,0,0,2021/11/24,1
3117,心動奔跑者（12人版）,心動奔跑者（12人版）,トキメキランナアスウ,虹ヶ咲学園學園偶像同好会,作詞：畑 亞貴<br>作曲・編曲：矢鴇つかさ(Arte Refact),,TV動畫「LoveLive!虹ヶ咲學園學園偶像同好會」Blu-ray特典曲。ミア、嵐珠を加えた12人での歌曲唱。12人となった虹ヶ咲學園學園偶像同好會により厚みを増した歌曲聲となっている。演唱會では、COUNTDOWN LoveLive!2021→2022 ～帶著笑容演唱！～にて初披露された。<br>,3,300,jacket_3117,31003117,32003117,0,0,0,2022/10/28,1
3118,愛你們，我的朋友（12人版）,愛你們，我的朋友（12人版）,ラフユウマイフレンス,虹ヶ咲学園學園偶像同好会,"作詞：Kanata Okajima<br>作曲：Keisuke Koyama , Shunsuke Harada<br>編曲：Keisuke Koyama",,虹ヶ咲初の全員同じ衣装での樂曲に、栞子、ミア、ランジュが加わったバージョン。4th演唱會では、3人もおそろいの衣装をまとった姿で初披露され、多くの人の涙を誘った。演唱會にて、サビでは多くの人が振り付けを真似し、一體感を感じることができる。,3,300,jacket_3118,31003118,32003118,0,0,0,2022/11/25,1
3119,只要相信！！！（12人版）,只要相信！！！（12人版）,シヤストヒリイウ,虹ヶ咲学園學園偶像同好会,"作詞：Ayaka Miyake<br>作曲・編曲：ygarshy, PASSiON KiNG",,初のニジガク10人樂曲であった本樂曲にミアとランジュが加わったバージョン。より歌曲聲に厚みが増しており、さらに飛躍するニジガクのパワーを全力で感じ取れる樂曲となっている。,3,300,jacket_3119,31003119,32003119,0,0,0,2022/12/23,1
3121,粉彩,粉彩,ハステル,QU4RTZ,"作詞：nine<br>作曲・編曲：ygarshy , PASSiON KiNG",,明るくも少し切なさを感じるメロディ、そして積極向前な歌曲詞からは明日に向かう自分を應援してくれているような氣持ちになれる。QU4RTZの醍醐味といってもいいハモりがふんだんに堪能できる。,3,303,jacket_3121,31003121,32003121,0,0,0,2022/11/23,1
3122,道路的前方,道路的前方,ミチノサキ,QU4RTZ,"作詞・作曲：丸谷マナブ , Carlos K.<br>編曲：Carlos K.",,和を感じる曲調、卒業を彷彿とさせるような歌曲詞からは涙腺を刺激されるミッドテンポバラード。これまで步んできた道に無駄なことなんて何一つない、この経驗を胸にこの先步いていこうといった強いメッセージ性の歌曲詞が心にグッとくる。,3,303,jacket_3121,31003122,32003122,0,0,0,2022/11/23,1
3123,哇啾要做什麼,哇啾要做什麼,ワチヤコナトウ,虹ヶ咲学園學園偶像同好会,"作詞・作曲・編曲：NOVECHIKA , 野口大志",にじよん あにめーしょん主題歌曲,曲名の通り、わちゃわちゃとしたニジガクの雰囲氣を存分に味わうことのできる電波ソング。學園偶像としてではなく、女子高生の日常を表した曲となっており、ニジガクとしては初めて高咲侑を含めた13人での歌曲唱樂曲となっている。,3,300,jacket_3123,31003123,32003123,0,0,0,2023/02/01,1
3124,我們的碎片！！！,我們的碎片！！！,アワアヒイシイス,虹ヶ咲学園學園偶像同好会,"作詞・作曲・編曲：NOVECHIKA , 吉村隆行",,あなたと作る新曲プロジェクトにて作成された、みんなで手を叩いて盛り上がることのできる樂曲。歌曲詞にニジガクの成員の名前の一部が入っていたり、「あなた」から公募したフレーズが入っていたりと遊び心が光るものとなっている。,3,300,jacket_3099,31003124,32003124,0,0,0,2022/10/12,1
3125,未來遊行,未來遊行,フユウチヤアハレエト,虹ヶ咲学園學園偶像同好会,"作詞：Ayaka Miyake<br>作曲：Keisuke Koyama , DAICHI<br>編曲：Keisuke Koyama",TV動畫『LoveLive!虹ヶ咲學園學園偶像同好會』2期 第13話插入曲,サビの壮大なストリングスからなるメロディラインが特徴的。MVでは、各成員の動畫のソロ曲の振り付けが入りつつ、サビでは一體感を感じる振り付けがあり、まさに集大成を感じるような樂曲となっている。,3,300,jacket_3125,31003125,32003125,0,0,0,2022/07/27,1
3126,加油加油（12人版）,加油加油（12人版）,フレエフレエシユウニニンハン,虹ヶ咲学園學園偶像同好会,"作詞：Ryota Saito<br>作曲：Ryota Saito,Diz<br>編曲：Diz",,青春の1ページを感じさせるようなこの樂曲に栞子、ミア、ランジュが加わったバージョン。5th演唱會で初披露され、多くの人が驚いたことは記憶に新しい。頑張る人の心に響くような應援ソング。,3,300,jacket_3099,31003126,32003126,0,0,0,2022/10/12,1
3127,哇啾要做什麼（1年級與侑版）,哇啾要做什麼（1年級與侑版）,ワチヤコナトウア,"高咲 侑(CV.矢野妃菜喜) , 中須かすみ(CV.相良茉優) , 櫻坂雫(CV.前田佳織里) , 天王寺璃奈(CV.田中ちえ美) , 三船栞子(CV.小泉萌香)","作詞・作曲・編曲：NOVECHIKA , 野口大志",,曲名の通り、わちゃわちゃとしたニジガクの雰囲氣を存分に味わうことのできる電波ソング。學園偶像としてではなく、女子高生の日常を表した曲となっており、ニジガクとしては初めて高咲侑を含めた13人での歌曲唱樂曲となっている。,3,399,jacket_3123,31003127,32003127,0,0,0,2023/02/01,1
3128,哇啾要做什麼（2年級與侑版）,哇啾要做什麼（2年級與侑版）,ワチヤコナトウイ,"高咲 侑(CV.矢野妃菜喜) , 上原步夢(CV.大西亜玖璃) , 宮下 愛(CV. 村上奈津実) , 優木雪菜(CV. 楠木ともり) , 鐘 嵐珠(CV.法元明菜)","作詞・作曲・編曲：NOVECHIKA , 野口大志",,曲名の通り、わちゃわちゃとしたニジガクの雰囲氣を存分に味わうことのできる電波ソング。學園偶像としてではなく、女子高生の日常を表した曲となっており、ニジガクとしては初めて高咲侑を含めた13人での歌曲唱樂曲となっている。,3,399,jacket_3123,31003128,32003128,0,0,0,2023/02/01,1
3129,哇啾要做什麼（3年級與侑版）,哇啾要做什麼（3年級與侑版）,ワチヤコナトウウ,"高咲 侑(CV.矢野妃菜喜) , 朝香果林(CV.久保田未夢) , 近江彼方(CV.鬼頭明里) , エマ・ヴェルデ(CV.指出毬亜) , ミア・テイラー(CV.内田 秀)","作詞・作曲・編曲：NOVECHIKA , 野口大志",,曲名の通り、わちゃわちゃとしたニジガクの雰囲氣を存分に味わうことのできる電波ソング。學園偶像としてではなく、女子高生の日常を表した曲となっており、ニジガクとしては初めて高咲侑を含めた13人での歌曲唱樂曲となっている。,3,399,jacket_3123,31003129,32003129,0,0,0,2023/02/01,1
3134,走我們的路！,走我們的路！,コオアワアウエイ,虹ヶ咲学園學園偶像同好会,作詞：Sakiel Kiriya、Konnie Aoki<br>作曲・編曲：Giga＆TeddyLoid,,NEXT SKY插入曲の全員曲。同好會の始まりの地であるダイバーシティ東京 プラザ・フェスティバル廣場の大階段で披露された。ハイパーポップのサウンドに乗せて、「限界を決めずに進んでいこう」と、リミッターを外して走り出した成員の様子が歌曲われている。,3,300,jacket_3134,31003134,32003134,0,0,0,2023/06/28,223063007
3135,閃耀 不要忘記！,閃耀 不要忘記！,カカヤキトントフオケツト,虹ヶ咲学園學園偶像同好会,作詞：畑 亞貴<br>作曲・編曲：T4K、PASSiON KiNG,,スクスタ劇情にて、自分たちを育ててくれたお臺場に、みんなで一緒に盛り上がれるお祭りを作ろう！と奮闘したニジガク成員たち。そんな新しいお臺場のお祭りをイメージした全員曲。TOKIMEKIからKAGAYAKIへ、お臺場で過ごした青春を思い出しながら歌曲っている。MVでは初期衣装で踊っている姿も感慨深い。,3,300,jacket_3135,31003135,32003135,0,0,0,2023/06/07,223060801
3136,甜甜美味聖代,甜甜美味聖代,シユカアシユカアヤミイヤミイハフエ,虹ヶ咲学園學園偶像同好会,作詞・作曲・編曲：要田健,,LoveLive!Daysで展開されていたテーマ別活動ステップアップ企画パフェプロジェクト。この劇情内でパフェコンテストに出ることになった同好會成員。パフェの具材のように一つ一つが個性的で魅力的だけど、集まるともっと魅力的、どんな組み合わせでも美味しい！と、ニジガクをパフェに例えて歌曲っている。,3,300,jacket_3135,31003136,32003136,0,0,0,2023/06/07,223060801
3137,感受生命,感受生命,フイイルアライフ,R3BIRTH,作詞：ERECA<br>作曲：ESME MORI、ERECA<br>編曲：ESME MORI,,NEXT SKYの冒頭の演唱會場景で流れたR3BIRTHのユニット曲。今までのR3BIRTHとは雰囲氣が異なる叙情的ミディアムHipHop ナンバー。太いビートにメロディアスなオケ、三カ國語のRapが重なり、3人の複雑な心情を描いている。,3,304,jacket_3137,31003137,32003137,0,0,0,2023/06/28,223063007
